"","pub_date","main","V2"
"2572","1989-04-13","'Run for Your Wife!' Closes",-0.333333333333333
"2573","1989-04-13","North Lays Blame on His Boss for Several Misdeeds",-0.5
"2574","1989-04-13","OTTAWA IS MOVING TO TIGHTEN BUDGET",0
"2575","1989-04-13","IMC Fertilizer Group Inc reports earnings for Qtr to March 31",0.125
"2576","1989-04-14","TV Weekend; Incest, Murder and Misleading Appearances",-0.4
"2577","1989-04-14","Outlaw Clubs Move to an Elusive Beat",-0.6
"2578","1989-04-14","Marine Corp reports earnings for Qtr to March 31",0
"2579","1989-04-14","Review/Film; Mismatched Teen-Agers Fall in Love, Of Course",0
"2580","1989-04-14","Drexel Reaches S.E.C. Accord In Civil Charges",0.166666666666667
"2581","1989-04-14","'Junk Bond' Prices Fall Sharply",-0.4
"2582","1989-04-14","Steamboat Excursion",0
"2583","1989-04-14","Syria Hits Soviet Ships And Then Apologizes",0
"2584","1989-04-14","Ensource Inc reports earnings for Qtr to Dec 31",0
"2585","1989-04-14","New Phase of Iran-Iraq Talks Is Set Next Week in Geneva",0
"2586","1989-04-14","Vehicle Sales Up, but Slump Is Seen",-0.25
"2587","1989-04-14","Quotation of the Day",0
"2588","1989-04-14","Capitals Are Eliminated by Flyers",-0.333333333333333
"2589","1989-04-14","Teledyne Inc reports earnings for Qtr to March 31",0
"2590","1989-04-14","3 Sooners to Stand Trial",0.333333333333333
"2591","1989-04-14","More Betting Links Surface on Rose",0
"2592","1989-04-14","Desoto Inc reports earnings for Qtr to March 31",0
"2593","1989-04-14","Willamette Industries reports earnings for Qtr to March 31",0.166666666666667
"2594","1989-04-14","Heritage Financial Services reports earnings for Qtr to March 31",-0.142857142857143
"2595","1989-04-14","Market Place; Closed-End Funds Are Easy Targets",0.166666666666667
"2596","1989-04-14","Walesa Isn't Among Candidates Solidarity Lists for June Elections",0.125
"2597","1989-04-14","THE MEDIA BUSINESS: Advertising; Accounts",0.25
"2598","1989-04-14","Two Sports Agents Convicted of Fraud And Racketeering",-0.166666666666667
"2599","1989-04-14","Dover Corp reports earnings for Qtr to March 31",0
"2600","1989-04-14","Peters, J M Co reports earnings for Qtr to Feb 28",0
"2601","1989-04-15","Allwaste Inc. reports earnings for Qtr to Feb 28",0
"2602","1989-04-15","Haitians Grow Weary on Long Road to Relief",0
"2603","1989-04-15","The Tax Returns Of Politicians Are Released",0
"2604","1989-04-15","Miss Lilly Marries Timothy Belknap",0
"2605","1989-04-15","Milken Will Put Up $700 Million Guarantee",0.4
"2606","1989-04-15","Mississippi's Other Black Representative",0
"2607","1989-04-15","O'Sullivan Corp. reports earnings for Qtr to March 31",0
"2608","1989-04-15","Square D Co. reports earnings for Qtr to March 31",0.2
"2609","1989-04-15","U.S. Trade Deficit Widens Sharply",-0.25
"2610","1989-04-15","Father of Crash Victim Calls Inquiry Anti-Arab",0.166666666666667
"2611","1989-04-15","Three Authors to Read",0.333333333333333
"2612","1989-04-15","West Bank Leaders Reply to Shamir With Own Election Plan",0
"2613","1989-04-15","Werner Hollmann, 81, Professor at Princeton",0
"2614","1989-04-15","Growing Up French-American in Vermont",0
"2615","1989-04-15","AIDS Still Increasing in U.S., but Rate Slows",0.2
"2616","1989-04-15","Phantom of the Rose Garden",0
"2617","1989-04-15","Group Considers An Offer for Craig",0.5
"2618","1989-04-15","Subway Riders Face Weekend Changes",0
"2619","1989-04-15","Bonn Says It Can't Verify Reports Of Who Put Bomb on Flight 103",0
"2620","1989-04-15","Brooklyn Company Charged With Dumping Blood Vials",-0.166666666666667
"2621","1989-04-15","Robin Brewster And Serge Okun Exchange Vows",0
"2622","1989-04-15","Nets' 3-Point Shooting Downs Bulls",-0.4
"2623","1989-04-15","Octel Communications Corp. reports earnings for Qtr to March 31",0.142857142857143
"2624","1989-04-15","With Soviet Blessing, Pianist Resumes U.S. Career",0.2
"2625","1989-04-15","Owens-Corning Fiberglas Corp. reports earnings for Qtr to March 31",0
"2626","1989-04-16","800 Years of Oriental Bronzes on Show",-0.25
"2627","1989-04-16","A Feminist's Daughter",0
"2628","1989-04-16","'Sexchanges'",0
"2629","1989-04-16","Replacing Rotten Door Sills",-0.25
"2630","1989-04-16","Casinos And the Age Of Takeovers",0
"2631","1989-04-16","Thorn T. Welden To Wed in May",0
"2632","1989-04-16","Hu Yaobang, Ex-Party Chief in China, Dies at 73",-0.2
"2633","1989-04-16","Correction",1
"2634","1989-04-16","Spring Frolics, First at One Met, Then the Other",0.2
"2635","1989-04-16","A Yugoslav City of Minarets",0
"2636","1989-04-16","LOVE LETTERS FROM THE MAD",0
"2637","1989-04-16","INSIDE",0
"2638","1989-04-16","PEDDLING TRINKETS ABROAD TO TIE THE SCORE IN TRADE",0
"2639","1989-04-16","A U.N. OFFICE LOOKS TO PREVENT WARS",-0.25
"2640","1989-04-16","A Town of Minutemen And Literary Lions",0
"2641","1989-04-16","Bird Says He'd Play",0.25
"2642","1989-04-16","Hours After Ambush, Tamils Seek Sri Lanka Talks",-0.142857142857143
"2643","1989-04-16","A Lot to Crow About",0
"2644","1989-04-16","PAPERBACK BEST SELLERS: April 16, 1989",0.25
"2645","1989-04-16","W. Attwood, Ex-Publisher, Is Dead at 69",-0.333333333333333
"2646","1989-04-16","Pamela Kinder Weds Robert Pik",0
"2647","1989-04-16","PERSPECTIVES: The Nehemiah Plan; A High-Volume Builder Yearns for Land",-0.142857142857143
"2648","1989-04-16","IT GRIPES ME TO SAY THIS",0
"2649","1989-04-16","Rejected Islander Finds Her Niche",0
"2650","1989-04-16","No Headline",0
"2651","1989-04-17","Rapid Training in the Wildwaters",0.333333333333333
"2652","1989-04-17","Cubs' Streak Is at 7 As Sutcliffe Wins",0
"2653","1989-04-17","Diehard Red Sox Fans",0
"2654","1989-04-17","In Newark's High-Rises, a Desperate Wait",-0.5
"2655","1989-04-17","Rise Technology reports earnings for Year to Dec 31",0
"2656","1989-04-17","Blue Jays, Down by 6, Defeat Royals, 15-8",-0.25
"2657","1989-04-17","BUSINESS DIGEST",0
"2658","1989-04-17","NEWS SUMMARY",0
"2659","1989-04-17","Proper Care Is Given to Every Carriage Horse in New York City",0.222222222222222
"2660","1989-04-17","Audio-Video Affiliates Inc reports earnings for Qtr to Jan 31",0.142857142857143
"2661","1989-04-17","New Allies For Studios In Challenge Of Networks",0
"2662","1989-04-17","The American Way: Guns and Death",-0.5
"2663","1989-04-17","Steps Drafted For European Central Bank",0
"2664","1989-04-17","Uruguay Votes to Retain Amnesty for the Military",0.2
"2665","1989-04-17","MOSCOW IMPORTING CONSUMER GOODS TO APPEASE PUBLIC",0.5
"2666","1989-04-17","Richard S. Green Is Wed in Boston To Elaine S. Gilde",0
"2667","1989-04-17","Lee Data reports earnings for Qtr to April 2",0
"2668","1989-04-17","Sabatini Puts End To Graf's Streak",0
"2669","1989-04-17","Outdoors: Promising Outlook for Turkey Season",0.2
"2670","1989-04-17","Agromex Inc reports earnings for Qtr to Feb 10",0
"2671","1989-04-17","Advanced Magnetics reports earnings for Qtr to March 31",0.333333333333333
"2672","1989-04-17","People",0
"2673","1989-04-17","Washington Talk; Fiction Mirrors the Loss of Majesty",0
"2674","1989-04-17","Home Videotex Service To Begin in New York",-0.166666666666667
"2675","1989-04-17","R. L. Golub Wed To Arianne Levitt",0
"2676","1989-04-18","Critic's Notebook; Dance and the Influence of Others",0
"2677","1989-04-18","Supreme Court Roundup; Court to Decide on Foreign Searches",0.285714285714286
"2678","1989-04-18","Town Braces While a Killer Is Loose",-0.25
"2679","1989-04-18","Third Gene Gotti Trial Beginning in Brooklyn",0
"2680","1989-04-18","United Telecommunications Inc reports earnings for Qtr to March 31",0
"2681","1989-04-18","EXECUTIVE CHANGES",-0.5
"2682","1989-04-18","First Security Corp reports earnings for Qtr to March 31",0.142857142857143
"2683","1989-04-18","Kentucky Concedes",0
"2684","1989-04-18","Sterling Chemicals reports earnings for Qtr to March 31",0
"2685","1989-04-18","'So Hungry for Books'",-0.5
"2686","1989-04-18","British Voice Opposition To Monetary Union Plan",-0.166666666666667
"2687","1989-04-18","Citizens Savings Bank FSB reports earnings for Qtr to March 31",0.125
"2688","1989-04-18","Effect of Oil Spill on Prices",0
"2689","1989-04-18","POOR PAYING MORE FOR THEIR SHELTER",0.333333333333333
"2690","1989-04-18","Wright Drama Is Officially Open And Democrats Play Many Roles",0.25
"2691","1989-04-18","Business and Health; Controlling Costs: One Good Sign",0.142857142857143
"2692","1989-04-18","MNC Financial Corp reports earnings for Qtr to March 31",0
"2693","1989-04-18","Patterns",0
"2694","1989-04-18","Brandywine Savings Bank reports earnings for Qtr to March 31",0.142857142857143
"2695","1989-04-18","Thieves Return One Of 3 Stolen van Goghs",0
"2696","1989-04-18","British Press Scandal: The British Press",-0.6
"2697","1989-04-18","Excerpts From Charges Against Wright by the House Panel",-0.2
"2698","1989-04-18","G.M. Discloses Top Salaries",0
"2699","1989-04-18","LAWMAKERS PLAN $1 BILLION TAX RISE FOR NEW YORKERS",-0.142857142857143
"2700","1989-04-18","Amcore Financial Inc reports earnings for Qtr to March 31",0
"2701","1989-04-19","Rayonier Timberlands, LP reports earnings for Qtr to March 31",0
"2702","1989-04-19","A Courtroom Squeeze: 'Quick Fix' Has Been Neither",-0.2
"2703","1989-04-19","E.D.S. Buys Funds Transfer Business",0.25
"2704","1989-04-19","Patent Is Won By Quarterdeck",0
"2705","1989-04-19","Costs Up a Sharp 1% in New York Region",-0.2
"2706","1989-04-19","Review/Dance; Tapping for a Month of Mondays",0
"2707","1989-04-19","Court Allows States Wide Antitrust Law To Shield Consumers",0.5
"2708","1989-04-19","Grey Sets Up Europe Board",0
"2709","1989-04-19","On the Hill, Approved Conduct Is Defined Broadly",0.2
"2710","1989-04-19","Merck & Co reports earnings for Qtr to March 31",0
"2711","1989-04-19","Rangers Go to 11-2 By Beating Brewers",-0.333333333333333
"2712","1989-04-19","Wine Talk",0
"2713","1989-04-19","Teachers to Seek Principal's Dismissal",0
"2714","1989-04-19","Book Notes",0
"2715","1989-04-19","Moscow and Madison Sign Schools Exchange",0
"2716","1989-04-19","17 Officers Named in Tompkins Sq. Riot",0
"2717","1989-04-19","Ringing Denial",-0.5
"2718","1989-04-19","Aides Say Bush Nears a Decision On Course of 'Star Wars' Program",0
"2719","1989-04-19","US Bancorp reports earnings for Qtr to March 31",0
"2720","1989-04-19","Canadian Pacific Forest Prodcts Ltd reports earnings for Qtr to March 31",0
"2721","1989-04-19","BRIEFS",0
"2722","1989-04-19","Quotation of the Day",0
"2723","1989-04-19","RESULTS PLUS",0
"2724","1989-04-19","Drexel Will Sell Broker Unit",0.2
"2725","1989-04-19","Wright, Stepping Up His Defense, Releases Data on Work by Wife",0
"2726","1989-04-20","AMR Corp reports earnings for Qtr to March 31",0
"2727","1989-04-20","ATTORNEY GENERAL OF SALVADOR SLAIN BY BOMB ON A CAR",-0.166666666666667
"2728","1989-04-20","Delay Seems Likely in Drexel Case",0
"2729","1989-04-20","Northrop Corp reports earnings for Qtr to March 31",0
"2730","1989-04-20","Philip Morris Cos reports earnings for Qtr to March 31",0
"2731","1989-04-20","Dana Corp reports earnings for Qtr to March 31",0
"2732","1989-04-20","The King of the Winner's Circle",-0.333333333333333
"2733","1989-04-20","PARENT & CHILD",0
"2734","1989-04-20","Senators Urge Bush To Clarify His Views About Assault Guns",-0.142857142857143
"2735","1989-04-20","New Jersey Panel Blames State for High Trash Hauling Costs",-0.111111111111111
"2736","1989-04-20","Iowa Returned to Duty Only After Debate",-0.25
"2737","1989-04-20","Parking Rules",0
"2738","1989-04-20","Ralston Purina Co reports earnings for Qtr to March 31",0
"2739","1989-04-20","Soo Line Corp reports earnings for Qtr to March 31",0
"2740","1989-04-20","North Jury Hears Final Plea From Defense: 'Set Him Free'",0.125
"2741","1989-04-20","Tusks Taken Off the Block",-0.333333333333333
"2742","1989-04-20","Alberto Culver Co reports earnings for Qtr to March 31",0
"2743","1989-04-20","New York Bancorp Inc reports earnings for Qtr to March 31",0
"2744","1989-04-20","Altruistic Dogs",0.5
"2745","1989-04-20","Matlack Systems reports earnings for Qtr to March 31",0
"2746","1989-04-20","CNB Bancshares Inc reports earnings for Qtr to March 31",0
"2747","1989-04-20","Coleco Industries reports earnings for Qtr to Dec 31",0.166666666666667
"2748","1989-04-20","Commonwealth Edison Co reports earnings for Qtr to March 31",0
"2749","1989-04-20","Coachmen Industries reports earnings for Qtr to March 31",0.166666666666667
"2750","1989-04-20","The 'Cottage' Life",0
"2751","1989-04-21","Mets Win Two Straight For First Time This Season",0.142857142857143
"2752","1989-04-21","Bank's Withdrawal Deals Major Blow To Times Sq. Plan",0
"2753","1989-04-21","Salvador Army Fills Ranks by Force",0
"2754","1989-04-21","Black & Decker Corp reports earnings for Qtr to March 26",0
"2755","1989-04-21","Dale Berra Arrested",0
"2756","1989-04-21","Amoco Inc reports earnings for Qtr to March 31",0
"2757","1989-04-21","BUSINESS DIGEST",0
"2758","1989-04-21","India Postpones Launching Its First Long-Range Missile",0
"2759","1989-04-21","Western Digital Corp reports earnings for Qtr to April 1",0
"2760","1989-04-21","Hitler's Centennial Passes Without Incident",0
"2761","1989-04-21","About Real Estate; Sponsors Cutting Prices on Co-ops in Westchester",0
"2762","1989-04-21","Southern Notes S.E.C. Inquiry",0
"2763","1989-04-21","Review/Music; Partita Group Plays Works Of 2 Centuries",0.166666666666667
"2764","1989-04-21","Exxon's Public-Relations Problem",-0.333333333333333
"2765","1989-04-21","Not All Plastic Blights the Environment; Sorting the Foam",-0.2
"2766","1989-04-21","Foreign Aid Deals Said to Cost $1 Billion Yearly in Exports",-0.125
"2767","1989-04-21","Digital Equipment Corp reports earnings for Qtr to April 1",0
"2768","1989-04-21","Father Healy Besieged By Friends and Foes",-0.2
"2769","1989-04-21","Review/Film; Of Chet Baker, by Friends",0.25
"2770","1989-04-21","Dining Out Guide: Mexican and South American",0.2
"2771","1989-04-21","Corey Millen Tests Positive",0.25
"2772","1989-04-21","PROFITS SCOREBOARD",0.5
"2773","1989-04-21","Our Towns; Kiss My Grits: 'Closed' Sign At 24-Hour Diner",0.142857142857143
"2774","1989-04-21","Texas Instruments Inc reports earnings for Qtr to March 31",0
"2775","1989-04-21","Sounds Around Town",0.333333333333333
"2776","1989-04-22","Uni-Marts Inc. reports earnings for Qtr to March 31",0
"2777","1989-04-22","Security Federal Savings (Montana) (O) reports earnings for Qtr to March 31",0.25
"2778","1989-04-22","Landmark Bancshares reports earnings for Qtr to March 31",0
"2779","1989-04-22","McDonnell Douglas Corp. reports earnings for Qtr to March 31",0
"2780","1989-04-22","G.O.P. Proposes Council Districts Where Its Candidates Could Win",0.333333333333333
"2781","1989-04-22","Premier Bankshares reports earnings for Qtr to March 31",0.166666666666667
"2782","1989-04-22","Minnesota Power & Light Co. reports earnings for Qtr to March 31",0.142857142857143
"2783","1989-04-22","About New York; After the Beep: Express Yourself To the Unseen",-0.2
"2784","1989-04-22","List of Battleship Casualties: The 47 Who Died on the Iowa",-0.4
"2785","1989-04-22","Honors for Ellis I. Unit's Head",0.25
"2786","1989-04-22","Coup for Pioneer Leader in Rocketry",0
"2787","1989-04-22","Federal Signal Corp. reports earnings for Qtr to March 31",0
"2788","1989-04-22","Cominco Ltd.  reports earnings for Qtr to March 31",0
"2789","1989-04-22","Teheran Is Said to Arrest Officers On Charges of Spying for the U.S.",-0.166666666666667
"2790","1989-04-22","Quotation of the Day",0
"2791","1989-04-22","Co-Steel Inc.  reports earnings for Qtr to March 31",0
"2792","1989-04-22","Diceon Electronics reports earnings for Qtr to March 31",0
"2793","1989-04-22","Is Cleaner Air Worth the Cost?  Ask the Asthmatics",0
"2794","1989-04-22","This Foe's Tougher Than Duran",-0.333333333333333
"2795","1989-04-22","Park-Ohio Industries reports earnings for Qtr to March 31",0.166666666666667
"2796","1989-04-22","Metall Mining Corp.  reports earnings for Year to Dec 31",-0.142857142857143
"2797","1989-04-22","First Year for an L.I. Village Is Anything but Blissful",0.2
"2798","1989-04-22","Your Money; Why People Turn to Planners",-0.25
"2799","1989-04-22","Equitable Bancorp reports earnings for Qtr to March 31",0.166666666666667
"2800","1989-04-22","Banks Back Delay on Mexican Payments",0
"2801","1989-04-23","Brazilian Pop, Uneasy in the Spotlight",-0.25
"2802","1989-04-23","Question Of the Week; Who Is The Greatest Fighter Of All Time?",-0.4
"2803","1989-04-23","States Exhorted to Toughen Drunken Driving Laws",0
"2804","1989-04-23","The Problems of DES Exposure Remain Real",0
"2805","1989-04-23","INSIDE",0
"2806","1989-04-23","The Greenroom Effect",0.5
"2807","1989-04-23","What a Liberal Must Be",0.5
"2808","1989-04-23","Prospects; The Downturn in Housing",0
"2809","1989-04-23","Comics as Inspiration: Are We Having Fun Yet?",0.5
"2810","1989-04-23","A Tough Course on Horseback",0
"2811","1989-04-23","Upper East Side",0
"2812","1989-04-23","NOTED WITH PLEASURE",0.5
"2813","1989-04-23","BEST SELLERS: April 23, 1989",0.333333333333333
"2814","1989-04-23","Miss Behrens Wed in Mexico",-0.25
"2815","1989-04-23","An Antic, Insubordinate Performer Babel?",0
"2816","1989-04-23","Closing Shoreham Is Half the Job",0
"2817","1989-04-23","A GOOD OLD BOY IN A BAD OLD WORLD",0
"2818","1989-04-23","Drilling Plan Points Up Questions On Oil and Wilderness in Alaska",-0.285714285714286
"2819","1989-04-23","Trouble for Canseco",-0.5
"2820","1989-04-23","Local Laws Take Aim At Indestructible Trash",0.166666666666667
"2821","1989-04-23","STIFFED BY HOLLYWOOD",0
"2822","1989-04-23","Frederick Olivari Marries Kathleen M. Flahive",0.2
"2823","1989-04-23","Jailed for Killing His Child, Father Says He Is a Victim",-0.333333333333333
"2824","1989-04-23","During a Slowdown, the Fittest Survive",0.333333333333333
